Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
P9WHB3	RL27_MYCTU	reviewed	50S ribosomal protein L27	rpmA Rv2441c MTCY428.05	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	86	Rv2441c	MTCY428.05	rpmA		2 out of 5	translation [GO:0006412]	cell wall [GO:0005618]; cytosolic large ribosomal subunit [GO:0022625]; plasma membrane [GO:0005886]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0005618; GO:0005886; GO:0006412; GO:0022625	cell wall [GO:0005618]; cytosolic large ribosomal subunit [GO:0022625]; plasma membrane [GO:0005886]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AL123456;			NP_216957.1;WP_003412574.1;
P9WGK5	SENX3_MYCTU	reviewed	Sensor-like histidine kinase SenX3 (EC 2.7.13.3)	senX3 Rv0490 MTCY20G9.16	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	410	Rv0490	MTCY20G9.16	senX3		3 out of 5	pathogenesis [GO:0009405]; peptidyl-histidine phosphorylation [GO:0018106]; protein autophosphorylation [GO:0046777]	extracellular region [GO:0005576]; integral component of plasma membrane [GO:0005887]	ATP binding [GO:0005524]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]	GO:0000155; GO:0005524; GO:0005576; GO:0005887; GO:0009405; GO:0009927; GO:0018106; GO:0046777	extracellular region [GO:0005576]; integral component of plasma membrane [GO:0005887]; ATP binding [GO:0005524]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; pathogenesis [GO:0009405]; peptidyl-histidine phosphorylation [GO:0018106]; protein autophosphorylation [GO:0046777]	Y13628;AL123456;			NP_215004.1;WP_003402390.1;
O50393	SPI_MYCTU	reviewed	Serine protease inhibitor Rv3364c	Rv3364c LH57_18375	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	130	Rv3364c LH57_18375				3 out of 5	negative regulation by symbiont of host apoptotic process [GO:0033668]; pathogenesis [GO:0009405]	cytosol [GO:0005829]; extracellular region [GO:0005576]; host cell cytoplasm [GO:0030430]	serine-type endopeptidase inhibitor activity [GO:0004867]	GO:0004867; GO:0005576; GO:0005829; GO:0009405; GO:0030430; GO:0033668	cytosol [GO:0005829]; extracellular region [GO:0005576]; host cell cytoplasm [GO:0030430]; serine-type endopeptidase inhibitor activity [GO:0004867]; negative regulation by symbiont of host apoptotic process [GO:0033668]; pathogenesis [GO:0009405]	AL123456;CP009480;			NP_217881.1;WP_003417776.1;
Q79FX6	MMAA2_MYCTU	reviewed	Cyclopropane mycolic acid synthase MmaA2 (CMAS) (EC 2.1.1.79) (Cyclopropane-fatty-acyl-phospholipid synthase) (CFA synthase) (Mycolic acid methyltransferase) (MA-MT) (S-adenosylmethionine-dependent methyltransferase) (AdoMet-MT) (SAM-MT)	mmaA2 mma2 Rv0644c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	287	Rv0644c		mmaA2	mma2	5 out of 5	methylation [GO:0032259]; mycolic acid biosynthetic process [GO:0071768]	cell wall [GO:0005618]; plasma membrane [GO:0005886]	cyclopropane-fatty-acyl-phospholipid synthase activity [GO:0008825]; methyltransferase activity [GO:0008168]	GO:0005618; GO:0005886; GO:0008168; GO:0008825; GO:0032259; GO:0071768	cell wall [GO:0005618]; plasma membrane [GO:0005886]; cyclopropane-fatty-acyl-phospholipid synthase activity [GO:0008825]; methyltransferase activity [GO:0008168]; methylation [GO:0032259]; mycolic acid biosynthetic process [GO:0071768]	AL123456;			NP_215158.1;WP_003900985.1;
O53857	NARS_MYCTU	reviewed	Sensor histidine kinase NarS (EC 2.7.13.3)	narS Rv0845	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	425	Rv0845		narS		3 out of 5	phosphorelay signal transduction system [GO:0000160]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	protein histidine kinase activity [GO:0004673]	GO:0000160; GO:0004673; GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein histidine kinase activity [GO:0004673]; phosphorelay signal transduction system [GO:0000160]	AL123456;			NP_215360.1;WP_003898611.1;
P9WNF7	MYMA_MYCTU	reviewed	Putative FAD-containing monooxygenase MymA (EC 1.14.13.-)	mymA Rv3083	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	495	Rv3083		mymA		4 out of 5	biological process involved in interaction with host [GO:0051701]; response to acidic pH [GO:0010447]	cell wall [GO:0005618]	flavin adenine dinucleotide binding [GO:0050660]; N,N-dimethylaniline monooxygenase activity [GO:0004499]; NADP binding [GO:0050661]	GO:0004499; GO:0005618; GO:0010447; GO:0050660; GO:0050661; GO:0051701	cell wall [GO:0005618]; flavin adenine dinucleotide binding [GO:0050660]; N,N-dimethylaniline monooxygenase activity [GO:0004499]; NADP binding [GO:0050661]; biological process involved in interaction with host [GO:0051701]; response to acidic pH [GO:0010447]	AL123456;			NP_217599.1;WP_003899906.1;
P9WJ69	RSHA_MYCTU	reviewed	Anti-sigma factor RshA (Regulator of SigH) (Sigma-H anti-sigma factor RshA)	rshA Rv3221A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	101	Rv3221A		rshA		5 out of 5	response to heat [GO:0009408]; response to oxidative stress [GO:0006979]		iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; sigma factor antagonist activity [GO:0016989]	GO:0006979; GO:0009408; GO:0016989; GO:0046872; GO:0051536	iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; sigma factor antagonist activity [GO:0016989]; response to heat [GO:0009408]; response to oxidative stress [GO:0006979]	AL123456;			WP_003416891.1;YP_177945.1;
P9WGW5	RTCB_MYCTU	reviewed	RNA-splicing ligase RtcB (EC 6.5.1.8) (3'-phosphate/5'-hydroxy nucleic acid ligase)	rtcB Rv2631 MTCY441.01	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	432	Rv2631	MTCY441.01	rtcB		4 out of 5	tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate [GO:0000971]	cell wall [GO:0005618]; extracellular region [GO:0005576]	GTP binding [GO:0005525]; metal ion binding [GO:0046872]; RNA ligase (ATP) activity [GO:0003972]	GO:0000971; GO:0003972; GO:0005525; GO:0005576; GO:0005618; GO:0046872	cell wall [GO:0005618]; extracellular region [GO:0005576]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; RNA ligase (ATP) activity [GO:0003972]; tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate [GO:0000971]	AL123456;			NP_217147.2;WP_003413616.1;
P9WGA1	TATA_MYCTU	reviewed	Sec-independent protein translocase protein TatA	tatA Rv2094c MTCY49.34c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83	Rv2094c	MTCY49.34c	tatA		3 out of 5	protein transport by the Tat complex [GO:0043953]	integral component of plasma membrane [GO:0005887]; TAT protein transport complex [GO:0033281]	protein transmembrane transporter activity [GO:0008320]	GO:0005887; GO:0008320; GO:0033281; GO:0043953	integral component of plasma membrane [GO:0005887]; TAT protein transport complex [GO:0033281]; protein transmembrane transporter activity [GO:0008320]; protein transport by the Tat complex [GO:0043953]	AL123456;			NP_216610.1;WP_003410768.1;
P9WFY7	TRMD_MYCTU	reviewed	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	trmD Rv2906c MTCY274.37c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	230	Rv2906c	MTCY274.37c	trmD		3 out of 5	tRNA N1-guanine methylation [GO:0002939]	cytosol [GO:0005829]	tRNA (guanine(37)-N(1))-methyltransferase activity [GO:0052906]	GO:0002939; GO:0005829; GO:0052906	cytosol [GO:0005829]; tRNA (guanine(37)-N(1))-methyltransferase activity [GO:0052906]; tRNA N1-guanine methylation [GO:0002939]	AL123456;			NP_217422.1;WP_003414722.1;
P9WFZ3	TRKA_MYCTU	reviewed	Trk system potassium uptake protein TrkA (K(+)-uptake protein TrkA)	trkA ceoC Rv2692 MTCY05A6.13	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	220	Rv2692	MTCY05A6.13	trkA	ceoC	2 out of 5		plasma membrane [GO:0005886]	potassium ion transmembrane transporter activity [GO:0015079]	GO:0005886; GO:0015079	plasma membrane [GO:0005886]; potassium ion transmembrane transporter activity [GO:0015079]	AF026541;AL123456;			WP_003899435.1;YP_177901.1;
P9WIT7	PYRB_MYCTU	reviewed	Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase)	pyrB Rv1380 MTCY02B12.14	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	319	Rv1380	MTCY02B12.14	pyrB		3 out of 5	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; cellular amino acid metabolic process [GO:0006520]; nitrogen compound metabolic process [GO:0006807]	cell wall [GO:0005618]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]	amino acid binding [GO:0016597]; aspartate carbamoyltransferase activity [GO:0004070]	GO:0004070; GO:0005618; GO:0005737; GO:0005829; GO:0005886; GO:0006207; GO:0006520; GO:0006807; GO:0016597; GO:0044205	cell wall [GO:0005618]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; amino acid binding [GO:0016597]; aspartate carbamoyltransferase activity [GO:0004070]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; cellular amino acid metabolic process [GO:0006520]; nitrogen compound metabolic process [GO:0006807]	AL123456;			NP_215896.1;WP_003407200.1;
P9WHL7	PURL_MYCTU	reviewed	Phosphoribosylformylglycinamidine synthase subunit PurL (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit II) (FGAR amidotransferase II) (FGAR-AT II) (Glutamine amidotransferase PurL) (Phosphoribosylformylglycinamidine synthase subunit II)	purL Rv0803 MTCY07H7A.06c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	766	Rv0803	MTCY07H7A.06c	purL		4 out of 5	'de novo' IMP biosynthetic process [GO:0006189]; purine nucleotide biosynthetic process [GO:0006164]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]	GO:0000287; GO:0004642; GO:0005524; GO:0005737; GO:0006164; GO:0006189	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; 'de novo' IMP biosynthetic process [GO:0006189]; purine nucleotide biosynthetic process [GO:0006164]	U34956;AL123456;			NP_215318.1;
P9WGP3	SECA2_MYCTU	reviewed	Protein translocase subunit SecA 2 (EC 7.4.2.8)	secA2 Rv1821 MTCY1A11.22c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	808	Rv1821	MTCY1A11.22c	secA2		5 out of 5	biological process involved in interaction with host [GO:0051701]; intracellular protein transmembrane transport [GO:0065002]; modulation by symbiont of host immune response [GO:0052553]; pathogenesis [GO:0009405]; protein import [GO:0017038]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]; suppression by symbiont of host innate immune response [GO:0052170]; symbiont defense to host-produced reactive oxygen species [GO:0052164]	cell envelope Sec protein transport complex [GO:0031522]; cell wall [GO:0005618]; cytosol [GO:0005829]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]	ABC-type protein transporter activity [GO:0015462]; ATPase activity [GO:0016887]; ATP binding [GO:0005524]	GO:0005524; GO:0005618; GO:0005829; GO:0005886; GO:0005887; GO:0006605; GO:0009405; GO:0015462; GO:0016887; GO:0017038; GO:0031522; GO:0043952; GO:0051701; GO:0052164; GO:0052170; GO:0052553; GO:0065002	cell envelope Sec protein transport complex [GO:0031522]; cell wall [GO:0005618]; cytosol [GO:0005829]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; ABC-type protein transporter activity [GO:0015462]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; biological process involved in interaction with host [GO:0051701]; intracellular protein transmembrane transport [GO:0065002]; modulation by symbiont of host immune response [GO:0052553]; pathogenesis [GO:0009405]; protein import [GO:0017038]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]; suppression by symbiont of host innate immune response [GO:0052170]; symbiont defense to host-produced reactive oxygen species [GO:0052164]	AL123456;			NP_216337.1;WP_003409221.1;
P9WGI3	SIGF_MYCTU	reviewed	RNA polymerase sigma factor SigF (Sigma factor SigF) (Alternative RNA polymerase sigma factor SigF) (RNA polymerase sigma-F factor) (Sigma-F factor) (Stress response/stationary phase sigma factor SigF)	sigF Rv3286c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	261	Rv3286c		sigF		5 out of 5	cellular response to cold [GO:0070417]; cellular response to nitrogen starvation [GO:0006995]; DNA-templated transcription, initiation [GO:0006352]; lipid metabolic process [GO:0006629]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of transcription, DNA-templated [GO:0006355]; response to anoxia [GO:0034059]; response to antibiotic [GO:0046677]; response to cold [GO:0009409]; response to oxidative stress [GO:0006979]		DNA binding [GO:0003677]; RNA polymerase core enzyme binding [GO:0043175]; sigma factor activity [GO:0016987]	GO:0003677; GO:0006352; GO:0006355; GO:0006629; GO:0006979; GO:0006995; GO:0009409; GO:0016987; GO:0034059; GO:0043175; GO:0045893; GO:0046677; GO:0070417	DNA binding [GO:0003677]; RNA polymerase core enzyme binding [GO:0043175]; sigma factor activity [GO:0016987]; cellular response to cold [GO:0070417]; cellular response to nitrogen starvation [GO:0006995]; DNA-templated transcription, initiation [GO:0006352]; lipid metabolic process [GO:0006629]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of transcription, DNA-templated [GO:0006355]; response to anoxia [GO:0034059]; response to antibiotic [GO:0046677]; response to cold [GO:0009409]; response to oxidative stress [GO:0006979]	U41061;AL123456;			NP_217803.1;WP_003417158.1;
P9WGD5	SSB_MYCTU	reviewed	Single-stranded DNA-binding protein (SSB)	ssb Rv0054 MTCY21D4.17	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	164	Rv0054	MTCY21D4.17	ssb		3 out of 5	cellular response to DNA damage stimulus [GO:0006974]; DNA replication [GO:0006260]; positive regulation of helicase activity [GO:0051096]; response to antibiotic [GO:0046677]	extracellular region [GO:0005576]; nucleoid [GO:0009295]; plasma membrane [GO:0005886]	single-stranded DNA binding [GO:0003697]	GO:0003697; GO:0005576; GO:0005886; GO:0006260; GO:0006974; GO:0009295; GO:0046677; GO:0051096	extracellular region [GO:0005576]; nucleoid [GO:0009295]; plasma membrane [GO:0005886]; single-stranded DNA binding [GO:0003697]; cellular response to DNA damage stimulus [GO:0006974]; DNA replication [GO:0006260]; positive regulation of helicase activity [GO:0051096]; response to antibiotic [GO:0046677]	AL123456;			NP_214568.1;WP_003400534.1;
L7N689	TRCR_MYCTU	reviewed	Transcriptional regulatory protein TrcR (Tuberculosis regulatory component response regulator)	trcR Rv1033c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	257	Rv1033c		trcR		3 out of 5		cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	DNA-binding transcription activator activity [GO:0001216]; phosphorelay response regulator activity [GO:0000156]; transcription regulatory region sequence-specific DNA binding [GO:0000976]	GO:0000156; GO:0000976; GO:0001216; GO:0005829; GO:0032993	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; DNA-binding transcription activator activity [GO:0001216]; phosphorelay response regulator activity [GO:0000156]; transcription regulatory region sequence-specific DNA binding [GO:0000976]	AL123456;			NP_215549.1;WP_003405328.1;
P9WM13	Y1354_MYCTU	reviewed	Uncharacterized protein Rv1354c	Rv1354c MTCY02B10.18c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	623	Rv1354c	MTCY02B10.18c			2 out of 5	cyclic nucleotide biosynthetic process [GO:0009190]; cyclic nucleotide catabolic process [GO:0009214]	plasma membrane [GO:0005886]	cyclic-guanylate-specific phosphodiesterase activity [GO:0071111]; diguanylate cyclase activity [GO:0052621]	GO:0005886; GO:0009190; GO:0009214; GO:0052621; GO:0071111	plasma membrane [GO:0005886]; cyclic-guanylate-specific phosphodiesterase activity [GO:0071111]; diguanylate cyclase activity [GO:0052621]; cyclic nucleotide biosynthetic process [GO:0009190]; cyclic nucleotide catabolic process [GO:0009214]	AL123456;			NP_215870.1;WP_003898837.1;
P9WID3	PFKB_MYCTU	reviewed	Putative ATP-dependent 6-phosphofructokinase isozyme 2 (ATP-PFK 2) (Phosphofructokinase 2) (EC 2.7.1.11) (Phosphohexokinase 2)	pfkB Rv2029c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	339	Rv2029c		pfkB		5 out of 5		cytosol [GO:0005829]	6-phosphofructokinase activity [GO:0003872]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphofructokinase activity [GO:0008443]	GO:0003872; GO:0005524; GO:0005829; GO:0008443; GO:0046872	cytosol [GO:0005829]; 6-phosphofructokinase activity [GO:0003872]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphofructokinase activity [GO:0008443]	AL123456;			NP_216545.1;WP_003899139.1;
P9WMQ9	PRIA_MYCTU	reviewed	Probable primosomal protein N' (EC 3.6.4.-) (ATP-dependent helicase PriA)	priA Rv1402 MTCY21B4.19	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	655	Rv1402	MTCY21B4.19	priA		3 out of 5	DNA recombination [GO:0006310]; DNA replication, synthesis of RNA primer [GO:0006269]; DNA replication initiation [GO:0006270]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair [GO:0006302]	plasma membrane [GO:0005886]; primosome complex [GO:1990077]	3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270]	GO:0003677; GO:0005524; GO:0005886; GO:0006268; GO:0006269; GO:0006270; GO:0006302; GO:0006310; GO:0008270; GO:0043138; GO:1990077	plasma membrane [GO:0005886]; primosome complex [GO:1990077]; 3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; DNA recombination [GO:0006310]; DNA replication initiation [GO:0006270]; DNA replication, synthesis of RNA primer [GO:0006269]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair [GO:0006302]	AL123456;			NP_215918.1;WP_003407285.1;
P9WHK9	PYRE_MYCTU	reviewed	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	pyrE umpA Rv0382c MTV036.17c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	179	Rv0382c	MTV036.17c	pyrE	umpA	3 out of 5	'de novo' UMP biosynthetic process [GO:0044205]; nucleoside metabolic process [GO:0009116]; pyrimidine nucleobase biosynthetic process [GO:0019856]; UMP biosynthetic process [GO:0006222]		magnesium ion binding [GO:0000287]; orotate phosphoribosyltransferase activity [GO:0004588]	GO:0000287; GO:0004588; GO:0006222; GO:0009116; GO:0019856; GO:0044205	magnesium ion binding [GO:0000287]; orotate phosphoribosyltransferase activity [GO:0004588]; 'de novo' UMP biosynthetic process [GO:0044205]; nucleoside metabolic process [GO:0009116]; pyrimidine nucleobase biosynthetic process [GO:0019856]; UMP biosynthetic process [GO:0006222]	AL123456;			WP_003401894.1;YP_177723.1;
P9WH69	RIR2H_MYCTU	reviewed	R2-like ligand binding oxidase (EC 1.-.-.-) (Ribonucleotide reductase R2 subunit homolog) (Ribonucleotide reductase small subunit homolog)	nrdB Rv0233	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	314	Rv0233		nrdB		5 out of 5	deoxyribonucleotide biosynthetic process [GO:0009263]	cytosol [GO:0005829]	identical protein binding [GO:0042802]; iron ion binding [GO:0005506]; manganese ion binding [GO:0030145]; oxidoreductase activity [GO:0016491]	GO:0005506; GO:0005829; GO:0009263; GO:0016491; GO:0030145; GO:0042802	cytosol [GO:0005829]; identical protein binding [GO:0042802]; iron ion binding [GO:0005506]; manganese ion binding [GO:0030145]; oxidoreductase activity [GO:0016491]; deoxyribonucleotide biosynthetic process [GO:0009263]	AL123456;			NP_214747.1;WP_003911100.1;
