Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
Q9JYU1	AROA_NEIMB	reviewed	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)	aroA NMB1432	Neisseria meningitidis serogroup B (strain MC58)	433	NMB1432		aroA		3 out of 5	aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	cytoplasm [GO:0005737]	3-phosphoshikimate 1-carboxyvinyltransferase activity [GO:0003866]	GO:0003866; GO:0005737; GO:0008652; GO:0009073; GO:0009423	cytoplasm [GO:0005737]; 3-phosphoshikimate 1-carboxyvinyltransferase activity [GO:0003866]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	AE002098;	AAF41793;		NP_274444.1;WP_002225114.1;
Q9JYT0	AROD_NEIMB	reviewed	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type I DHQase) (Type I dehydroquinase) (DHQ1)	aroD NMB1446	Neisseria meningitidis serogroup B (strain MC58)	254	NMB1446		aroD		3 out of 5	3,4-dihydroxybenzoate biosynthetic process [GO:0046279]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]		3-dehydroquinate dehydratase activity [GO:0003855]	GO:0003855; GO:0008652; GO:0009073; GO:0009423; GO:0046279	3-dehydroquinate dehydratase activity [GO:0003855]; 3,4-dihydroxybenzoate biosynthetic process [GO:0046279]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	AE002098;	AAF41806;		NP_274458.1;
P95370	CYSG_NEIMB	reviewed	Siroheme synthase [Includes: Uroporphyrinogen-III C-methyltransferase (Urogen III methylase) (EC 2.1.1.107) (SUMT) (Uroporphyrinogen III methylase) (UROM); Precorrin-2 dehydrogenase (EC 1.3.1.76); Sirohydrochlorin ferrochelatase (EC 4.99.1.4)]	cysG cysG1 NMB1156; cysG2 NMB1194	Neisseria meningitidis serogroup B (strain MC58)	483	NMB1156; NMB1194	; 	cysG; cysG2	cysG1; 	5 out of 5	cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]; siroheme biosynthetic process [GO:0019354]		NAD binding [GO:0051287]; precorrin-2 dehydrogenase activity [GO:0043115]; sirohydrochlorin ferrochelatase activity [GO:0051266]; uroporphyrin-III C-methyltransferase activity [GO:0004851]	GO:0004851; GO:0009236; GO:0019354; GO:0032259; GO:0043115; GO:0051266; GO:0051287	NAD binding [GO:0051287]; precorrin-2 dehydrogenase activity [GO:0043115]; sirohydrochlorin ferrochelatase activity [GO:0051266]; uroporphyrin-III C-methyltransferase activity [GO:0004851]; cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]; siroheme biosynthetic process [GO:0019354]	Y10177;AE002098;AE002098;	AAF41542;AAF41577;		NP_274184.1;NP_274220.1;WP_002225211.1;
Q9K1D5	GLNE_NEIMB	reviewed	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme (ATP:glutamine synthetase adenylyltransferase) (ATase) [Includes: Glutamine synthetase adenylyl-L-tyrosine phosphorylase (EC 2.7.7.89) (Adenylyl removase) (AR) (AT-N); Glutamine synthetase adenylyl transferase (EC 2.7.7.42) (Adenylyl transferase) (AT) (AT-C)]	glnE NMB0224	Neisseria meningitidis serogroup B (strain MC58)	896	NMB0224		glnE		3 out of 5	regulation of glutamine family amino acid metabolic process [GO:0000820]	cytosol [GO:0005829]	[glutamate-ammonia-ligase] adenylyltransferase activity [GO:0008882]; [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [GO:0047388]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]	GO:0000287; GO:0000820; GO:0005524; GO:0005829; GO:0008882; GO:0047388	cytosol [GO:0005829]; [glutamate-ammonia-ligase] adenylyltransferase activity [GO:0008882]; [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [GO:0047388]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; regulation of glutamine family amino acid metabolic process [GO:0000820]	AE002098;	AAF40680;		NP_273281.1;WP_002224816.1;
P0A0T5	GPXA_NEIMB	reviewed	Glutathione peroxidase homolog	gpxA gph NMB1621	Neisseria meningitidis serogroup B (strain MC58)	177	NMB1621		gpxA	gph	2 out of 5	response to oxidative stress [GO:0006979]		glutathione peroxidase activity [GO:0004602]	GO:0004602; GO:0006979	glutathione peroxidase activity [GO:0004602]; response to oxidative stress [GO:0006979]	AE002098;	AAF41973;		NP_274627.1;WP_002218952.1;
P0A0R9	EXBD_NEIMB	reviewed	Biopolymer transport protein ExbD	exbD NMB1728	Neisseria meningitidis serogroup B (strain MC58)	144	NMB1728		exbD		2 out of 5	protein transport [GO:0015031]	integral component of plasma membrane [GO:0005887]	transmembrane transporter activity [GO:0022857]	GO:0005887; GO:0015031; GO:0022857	integral component of plasma membrane [GO:0005887]; transmembrane transporter activity [GO:0022857]; protein transport [GO:0015031]	AE002098;	AAF42073;		NP_274731.1;WP_002212592.1;
Q9JYZ2	EX7L_NEIMB	reviewed	Exodeoxyribonuclease 7 large subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII large subunit) (Exonuclease VII large subunit)	xseA NMB1363	Neisseria meningitidis serogroup B (strain MC58)	451	NMB1363		xseA		2 out of 5	DNA catabolic process [GO:0006308]	cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]	exodeoxyribonuclease VII activity [GO:0008855]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0005737; GO:0006308; GO:0008855; GO:0009318	cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; nucleic acid binding [GO:0003676]; DNA catabolic process [GO:0006308]	AE002098;	AAF41737;		NP_274381.1;WP_002225145.1;
Q9K0L8	GCST_NEIMB	reviewed	Aminomethyltransferase (EC 2.1.2.10) (Glycine cleavage system T protein)	gcvT NMB0574	Neisseria meningitidis serogroup B (strain MC58)	366	NMB0574		gcvT		2 out of 5	glycine decarboxylation via glycine cleavage system [GO:0019464]	cytosol [GO:0005829]	aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]	GO:0004047; GO:0005829; GO:0008483; GO:0019464	cytosol [GO:0005829]; aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]; glycine decarboxylation via glycine cleavage system [GO:0019464]	AE002098;	AAF41002;		NP_273618.1;WP_002222873.1;
P64027	EFTU_NEIMB	reviewed	Elongation factor Tu (EF-Tu)	tufA tufA1 NMB0124; tufB tufA2 NMB0139	Neisseria meningitidis serogroup B (strain MC58)	394	NMB0124; NMB0139	; 	tufA; tufB	tufA1; tufA2	3 out of 5	translational elongation [GO:0006414]	cytoplasm [GO:0005737]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]	GO:0003746; GO:0003924; GO:0005525; GO:0005737; GO:0006414	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]; translational elongation [GO:0006414]	AE002098;AE002098;	AAF40583;AAF40598;		NP_273182.1;NP_273197.1;WP_002215366.1;
Q9K1K6	FMT_NEIMB	reviewed	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	fmt NMB0111	Neisseria meningitidis serogroup B (strain MC58)	308	NMB0111		fmt		2 out of 5	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA [GO:0071951]	cytosol [GO:0005829]	methionyl-tRNA formyltransferase activity [GO:0004479]	GO:0004479; GO:0005829; GO:0071951	cytosol [GO:0005829]; methionyl-tRNA formyltransferase activity [GO:0004479]; conversion of methionyl-tRNA to N-formyl-methionyl-tRNA [GO:0071951]	AE002098;	AAF40570;		NP_273169.1;WP_002224762.1;
Q9K1P6	EFEMO_NEIMB	reviewed	Efem/EfeO family lipoprotein NMB0035	NMB0035	Neisseria meningitidis serogroup B (strain MC58)	388	NMB0035				2 out of 5		plasma membrane [GO:0005886]		GO:0005886	plasma membrane [GO:0005886]	AE002098;	AAF40506;		NP_273101.1;WP_002215233.1;
Q9JZB4	GLND_NEIMB	reviewed	Bifunctional uridylyltransferase/uridylyl-removing enzyme (UTase/UR) (Bifunctional [protein-PII] modification enzyme) (Bifunctional nitrogen sensor protein) [Includes: [Protein-PII] uridylyltransferase (PII uridylyltransferase) (UTase) (EC 2.7.7.59); [Protein-PII]-UMP uridylyl-removing enzyme (UR) (EC 3.1.4.-)]	glnD NMB1203	Neisseria meningitidis serogroup B (strain MC58)	852	NMB1203		glnD		3 out of 5	regulation of nitrogen utilization [GO:0006808]		[protein-PII] uridylyltransferase activity [GO:0008773]; phosphoric diester hydrolase activity [GO:0008081]	GO:0006808; GO:0008081; GO:0008773	[protein-PII] uridylyltransferase activity [GO:0008773]; phosphoric diester hydrolase activity [GO:0008081]; regulation of nitrogen utilization [GO:0006808]	AE002098;	AAF41585;		NP_274228.1;WP_002225207.1;
Q4W580	COAE_NEIMB	reviewed	Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	coaE NMB0331	Neisseria meningitidis serogroup B (strain MC58)	210	NMB0331		coaE		3 out of 5	coenzyme A biosynthetic process [GO:0015937]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; dephospho-CoA kinase activity [GO:0004140]	GO:0004140; GO:0005524; GO:0005737; GO:0015937	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; dephospho-CoA kinase activity [GO:0004140]; coenzyme A biosynthetic process [GO:0015937]	AE002098;	AAY52165;		NP_273380.1;WP_002224873.1;
Q9JXM2	DCDA_NEIMB	reviewed	Diaminopimelate decarboxylase (DAP decarboxylase) (DAPDC) (EC 4.1.1.20)	lysA NMB1976	Neisseria meningitidis serogroup B (strain MC58)	414	NMB1976		lysA		3 out of 5	lysine biosynthetic process via diaminopimelate [GO:0009089]		diaminopimelate decarboxylase activity [GO:0008836]; pyridoxal phosphate binding [GO:0030170]	GO:0008836; GO:0009089; GO:0030170	diaminopimelate decarboxylase activity [GO:0008836]; pyridoxal phosphate binding [GO:0030170]; lysine biosynthetic process via diaminopimelate [GO:0009089]	AE002098;	AAF42304;		NP_274969.1;WP_002225849.1;
P64100	EXBB_NEIMB	reviewed	Biopolymer transport protein ExbB	exbB NMB1729	Neisseria meningitidis serogroup B (strain MC58)	220	NMB1729		exbB		2 out of 5	protein import [GO:0017038]	integral component of plasma membrane [GO:0005887]		GO:0005887; GO:0017038	integral component of plasma membrane [GO:0005887]; protein import [GO:0017038]	AE002098;	AAF42074;		NP_274732.1;WP_002216612.1;
P64254	GLK_NEIMB	reviewed	Glucokinase (EC 2.7.1.2) (Glucose kinase)	glk NMB1390	Neisseria meningitidis serogroup B (strain MC58)	328	NMB1390		glk		2 out of 5	glycolytic process [GO:0006096]	cytosol [GO:0005829]	ATP binding [GO:0005524]; glucokinase activity [GO:0004340]; glucose binding [GO:0005536]	GO:0004340; GO:0005524; GO:0005536; GO:0005829; GO:0006096	cytosol [GO:0005829]; ATP binding [GO:0005524]; glucokinase activity [GO:0004340]; glucose binding [GO:0005536]; glycolytic process [GO:0006096]	AE002098;	AAF41754;		NP_274404.1;WP_002216974.1;
Q9JRV8	ACCA_NEIMB	reviewed	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA1 NMB1139; accA2 NMB1177	Neisseria meningitidis serogroup B (strain MC58)	319	NMB1139; NMB1177	; 	accA1; accA2	; 	3 out of 5	fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]	acetyl-CoA carboxylase complex [GO:0009317]	acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; carboxyl- or carbamoyltransferase activity [GO:0016743]	GO:0003989; GO:0005524; GO:0006633; GO:0009317; GO:0016743; GO:2001295	acetyl-CoA carboxylase complex [GO:0009317]; acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; carboxyl- or carbamoyltransferase activity [GO:0016743]; fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]	AE002098;AE002098;	AAF41527;AAF41562;		NP_274168.1;NP_274204.1;WP_010980898.1;
Q9JZU7	DUT_NEIMB	reviewed	Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase)	dut NMB0893	Neisseria meningitidis serogroup B (strain MC58)	150	NMB0893		dut		3 out of 5	dUMP biosynthetic process [GO:0006226]; dUTP catabolic process [GO:0046081]		dUTP diphosphatase activity [GO:0004170]; magnesium ion binding [GO:0000287]	GO:0000287; GO:0004170; GO:0006226; GO:0046081	dUTP diphosphatase activity [GO:0004170]; magnesium ion binding [GO:0000287]; dUMP biosynthetic process [GO:0006226]; dUTP catabolic process [GO:0046081]	AE002098;	AAF41302;		NP_273934.1;WP_002225353.1;
Q9JXG6	GPDA_NEIMB	reviewed	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase)	gpsA NMB2060	Neisseria meningitidis serogroup B (strain MC58)	329	NMB2060		gpsA		4 out of 5	carbohydrate metabolic process [GO:0005975]; glycerol-3-phosphate biosynthetic process [GO:0046167]; glycerol-3-phosphate catabolic process [GO:0046168]; glycerol-3-phosphate metabolic process [GO:0006072]; glycerophospholipid metabolic process [GO:0006650]; phospholipid biosynthetic process [GO:0008654]	cytosol [GO:0005829]; glycerol-3-phosphate dehydrogenase complex [GO:0009331]	glycerol-3-phosphate dehydrogenase [NAD(P)+] activity [GO:0047952]; glycerol-3-phosphate dehydrogenase [NAD+] activity [GO:0004367]; glycerol-3-phosphate dehydrogenase [NADP+] activity [GO:0106257]; NAD binding [GO:0051287]	GO:0004367; GO:0005829; GO:0005975; GO:0006072; GO:0006650; GO:0008654; GO:0009331; GO:0046167; GO:0046168; GO:0047952; GO:0051287; GO:0106257	cytosol [GO:0005829]; glycerol-3-phosphate dehydrogenase complex [GO:0009331]; glycerol-3-phosphate dehydrogenase [NAD(P)+] activity [GO:0047952]; glycerol-3-phosphate dehydrogenase [NAD+] activity [GO:0004367]; glycerol-3-phosphate dehydrogenase [NADP+] activity [GO:0106257]; NAD binding [GO:0051287]; carbohydrate metabolic process [GO:0005975]; glycerol-3-phosphate biosynthetic process [GO:0046167]; glycerol-3-phosphate catabolic process [GO:0046168]; glycerol-3-phosphate metabolic process [GO:0006072]; glycerophospholipid metabolic process [GO:0006650]; phospholipid biosynthetic process [GO:0008654]	AE002098;	AAF62339;		NP_275050.1;WP_002215013.1;
P0A0S8	FUR_NEIMB	reviewed	Ferric uptake regulation protein (Ferric uptake regulator)	fur NMB0205	Neisseria meningitidis serogroup B (strain MC58)	144	NMB0205		fur		4 out of 5	cellular response to iron ion [GO:0071281]; negative regulation of siderophore biosynthetic process [GO:1900705]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of secondary metabolite biosynthetic process [GO:1900376]; regulation of transcription, DNA-templated [GO:0006355]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	DNA-binding transcription activator activity [GO:0001216]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription repressor activity [GO:0001217]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; zinc ion binding [GO:0008270]	GO:0000976; GO:0001216; GO:0001217; GO:0003700; GO:0005829; GO:0006355; GO:0008270; GO:0032993; GO:0045892; GO:0045893; GO:0071281; GO:1900376; GO:1900705	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; DNA-binding transcription activator activity [GO:0001216]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription repressor activity [GO:0001217]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; zinc ion binding [GO:0008270]; cellular response to iron ion [GO:0071281]; negative regulation of siderophore biosynthetic process [GO:1900705]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of secondary metabolite biosynthetic process [GO:1900376]; regulation of transcription, DNA-templated [GO:0006355]	U01151;AE002098;	AAF40662;		NP_273263.1;
Q9JYV5	FRPC_NEIMB	reviewed	Iron-regulated protein FrpC	frpC NMB1415	Neisseria meningitidis serogroup B (strain MC58)	1829	NMB1415		frpC		2 out of 5	pathogenesis [GO:0009405]	cell outer membrane [GO:0009279]; extracellular region [GO:0005576]	calcium ion binding [GO:0005509]; toxin activity [GO:0090729]	GO:0005509; GO:0005576; GO:0009279; GO:0009405; GO:0090729	cell outer membrane [GO:0009279]; extracellular region [GO:0005576]; calcium ion binding [GO:0005509]; toxin activity [GO:0090729]; pathogenesis [GO:0009405]	AE002098;	AAF41776;		NP_274427.1;WP_010980934.1;
Q9K055	LEPA_NEIMB	reviewed	Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA)	lepA NMB0766	Neisseria meningitidis serogroup B (strain MC58)	597	NMB0766		lepA		3 out of 5	positive regulation of translation [GO:0045727]	plasma membrane [GO:0005886]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; ribosome binding [GO:0043022]; translation elongation factor activity [GO:0003746]	GO:0003746; GO:0003924; GO:0005525; GO:0005886; GO:0043022; GO:0045727	plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]; translation elongation factor activity [GO:0003746]; positive regulation of translation [GO:0045727]	AE002098;	AAF41179;		NP_273808.1;WP_002225433.1;
Q9JZA5	LIPA_NEIMB	reviewed	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	lipA NMB1216	Neisseria meningitidis serogroup B (strain MC58)	327	NMB1216		lipA		3 out of 5	protein lipoylation [GO:0009249]	cytoplasm [GO:0005737]	4 iron, 4 sulfur cluster binding [GO:0051539]; lipoate synthase activity [GO:0016992]; lipoyl synthase activity (acting on glycine-cleavage complex H protein [GO:0102552]; lipoyl synthase activity (acting on pyruvate dehydrogenase E2 protein) [GO:0102553]; metal ion binding [GO:0046872]	GO:0005737; GO:0009249; GO:0016992; GO:0046872; GO:0051539; GO:0102552; GO:0102553	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; lipoate synthase activity [GO:0016992]; lipoyl synthase activity (acting on glycine-cleavage complex H protein [GO:0102552]; lipoyl synthase activity (acting on pyruvate dehydrogenase E2 protein) [GO:0102553]; metal ion binding [GO:0046872]; protein lipoylation [GO:0009249]	AE002098;	AAF41598;		NP_274241.1;WP_002217175.1;
Q9JY18	ARGC_NEIMB	reviewed	N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase)	argC NMB1787	Neisseria meningitidis serogroup B (strain MC58)	347	NMB1787		argC		3 out of 5	arginine biosynthetic process [GO:0006526]	cytoplasm [GO:0005737]	N-acetyl-gamma-glutamyl-phosphate reductase activity [GO:0003942]; NAD binding [GO:0051287]; protein dimerization activity [GO:0046983]	GO:0003942; GO:0005737; GO:0006526; GO:0046983; GO:0051287	cytoplasm [GO:0005737]; N-acetyl-gamma-glutamyl-phosphate reductase activity [GO:0003942]; NAD binding [GO:0051287]; protein dimerization activity [GO:0046983]; arginine biosynthetic process [GO:0006526]	AE002098;	AAF42126;		NP_274786.1;WP_002225637.1;
P0A0U2	IHFB_NEIMB	reviewed	Integration host factor subunit beta (IHF-beta)	ihfB himD hip NMB1302	Neisseria meningitidis serogroup B (strain MC58)	104	NMB1302		ihfB	himD hip	2 out of 5	DNA recombination [GO:0006310]; regulation of transcription, DNA-templated [GO:0006355]; regulation of translation [GO:0006417]	chromosome [GO:0005694]; cytosol [GO:0005829]	DNA binding [GO:0003677]	GO:0003677; GO:0005694; GO:0005829; GO:0006310; GO:0006355; GO:0006417	chromosome [GO:0005694]; cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA recombination [GO:0006310]; regulation of transcription, DNA-templated [GO:0006355]; regulation of translation [GO:0006417]	AE002098;	AAF41677;		NP_274321.1;WP_002213349.1;
